threshold,afl_precision,afl_recall,afl_f1,macro_f1,accuracy
0.32676767676767676,0.8906128782001546,0.7562582345191037,0.817955112218954,0.885016194391635,0.924127691165553
0.3317171717171717,0.8974960876369321,0.7555994729907769,0.8204577968521498,0.8867138150461472,0.925463994060876
0.33666666666666667,0.9029202841357531,0.7536231884057967,0.8215439856368464,0.8875150906193265,0.9262063845582776
0.3416161616161616,0.906423473433782,0.7529644268774699,0.8225980568544875,0.8882422516994029,0.9268002969561989
0.3465656565656566,0.9135308246597271,0.7516469038208164,0.8247199132629665,0.8897027577155394,0.9279881217520416
0.3515151515151515,0.9156626506024089,0.7509881422924897,0.8251900108572675,0.8900396677992936,0.9282850779510022
0.3564646464646465,0.9199029126213586,0.7490118577075094,0.8257080610016834,0.890457613927741,0.9287305122494433
0.3614141414141414,0.924267100977198,0.747694334650856,0.8266569555712457,0.8911352662976197,0.9293244246473645
0.36636363636363634,0.9295081967213108,0.7470355731225292,0.8283418553683878,0.8922737976061705,0.9302152932442465
0.3713131313131313,0.9316872427983532,0.7457180500658757,0.8283937065490847,0.8923564881821193,0.9303637713437268
0.37626262626262624,0.9339933993399333,0.7457180500658757,0.829304029303535,0.8929574150244541,0.9308092056421677
0.3812121212121212,0.9370339685169835,0.745059288537549,0.830091743118772,0.8935009669528391,0.9312546399406088
0.38616161616161615,0.9416180150125097,0.7437417654808954,0.8310636731684428,0.8941889555280188,0.93184855233853
0.3911111111111111,0.9438860971524281,0.742424242424242,0.831120943952309,0.8942739874997326,0.9319970304380104
0.39606060606060606,0.9452861952861945,0.739789196310935,0.8300073909825075,0.893636174123979,0.9317000742390498
0.401010101010101,0.946835443037974,0.7391304347826082,0.8301886792447899,0.8937792100600893,0.93184855233853
0.40595959595959596,0.9499575911789645,0.7378129117259548,0.8305524657021398,0.894065799360181,0.9321455085374907
0.4109090909090909,0.9556313993174054,0.7378129117259548,0.8327137546463479,0.8954848921657206,0.933184855233853
0.41585858585858587,0.9571183533447677,0.7351778656126478,0.8315946348728313,0.8948442301012269,0.9328878990348923
0.4208080808080808,0.9586919104991387,0.7338603425559943,0.8313432835815978,0.8947263220505444,0.9328878990348923
